match_id,ist_fall,status,espn_hz,fd_hz,eigentor_h1
E1-1011-2010-10-19-norwich-crystal-palace,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2010-10-23-watford-scunthorpe,1,Halbzeit stimmt,0:2,0:2,0
E1-1011-2010-11-10-swansea-bristol-city,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2010-11-20-derby-scunthorpe,0,Halbzeit stimmt,2:1,2:1,0
E1-1011-2010-11-20-qpr-preston,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2010-12-04-cardiff-preston,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2010-12-10-qpr-watford,1,Halbzeit stimmt,0:2,0:2,0
E1-1011-2010-12-18-nott-m-forest-crystal-palace,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2010-12-26-cardiff-coventry,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2010-12-28-burnley-scunthorpe,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2010-12-28-swansea-barnsley,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-01-01-nott-m-forest-barnsley,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2011-01-03-qpr-bristol-city,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-01-15-leeds-scunthorpe,0,Halbzeit stimmt,3:0,3:0,0
E1-1011-2011-01-15-nott-m-forest-portsmouth,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2011-01-15-swansea-crystal-palace,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-01-22-leicester-millwall,0,Halbzeit stimmt,3:1,3:1,0
E1-1011-2011-01-22-middlesbrough-preston,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-01-23-qpr-coventry,1,Halbzeit stimmt,1:1,1:1,0
E1-1011-2011-01-25-nott-m-forest-bristol-city,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-02-01-middlesbrough-scunthorpe,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-02-01-qpr-portsmouth,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-02-01-watford-crystal-palace,0,Halbzeit stimmt,1:1,1:1,0
E1-1011-2011-02-05-leeds-coventry,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-02-05-leicester-barnsley,0,Halbzeit stimmt,2:1,2:1,0
E1-1011-2011-02-12-cardiff-scunthorpe,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-02-12-hull-preston,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-02-15-watford-preston,1,Halbzeit stimmt,0:2,0:2,0
E1-1011-2011-02-18-leicester-bristol-city,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-02-19-swansea-doncaster,0,Halbzeit stimmt,2:0,2:0,0
E1-1011-2011-02-22-leeds-barnsley,0,Endstand weicht ab,3:1,2:1,0
E1-1011-2011-02-22-norwich-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-02-22-nott-m-forest-preston,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2011-02-26-leicester-coventry,1,Halbzeit stimmt,1:1,1:1,0
E1-1011-2011-03-01-portsmouth-scunthorpe,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-03-05-burnley-crystal-palace,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-03-05-leeds-doncaster,0,Halbzeit stimmt,1:1,1:1,0
E1-1011-2011-03-05-norwich-preston,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-03-08-swansea-watford,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-03-12-nott-m-forest-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-03-12-qpr-crystal-palace,0,Halbzeit stimmt,1:1,1:1,0
E1-1011-2011-03-13-cardiff-barnsley,0,Halbzeit stimmt,1:1,1:1,0
E1-1011-2011-03-15-burnley-coventry,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-03-19-ipswich-scunthorpe,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-03-19-leicester-portsmouth,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2011-04-02-cardiff-derby,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-04-02-norwich-scunthorpe,0,Halbzeit stimmt,2:0,2:0,0
E1-1011-2011-04-04-qpr-sheffield-united,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-04-05-reading-preston,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-04-12-leicester-crystal-palace,1,Halbzeit stimmt,0:1,0:1,0
E1-1011-2011-04-12-millwall-bristol-city,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-04-12-swansea-hull,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-04-16-cardiff-portsmouth,0,Halbzeit stimmt,2:0,2:0,0
E1-1011-2011-04-18-qpr-derby,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-04-25-burnley-portsmouth,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-04-25-norwich-derby,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-04-25-qpr-hull,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-04-25-reading-sheffield-united,0,Halbzeit stimmt,2:2,2:2,0
E1-1011-2011-04-25-swansea-ipswich,0,Halbzeit stimmt,3:1,3:1,0
E1-1011-2011-04-30-nott-m-forest-scunthorpe,0,Halbzeit stimmt,2:1,2:1,0
E1-1011-2011-05-02-cardiff-middlesbrough,1,Halbzeit stimmt,0:3,0:3,0
E1-1011-2011-05-07-middlesbrough-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1011-2011-05-07-norwich-coventry,0,Halbzeit stimmt,0:0,0:0,0
E1-1011-2011-05-07-reading-derby,0,Halbzeit stimmt,1:1,1:1,0
E1-1011-2011-05-07-swansea-sheffield-united,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-08-06-nott-m-forest-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-08-14-cardiff-bristol-city,0,Halbzeit stimmt,3:0,3:0,0
E1-1112-2011-08-17-leicester-bristol-city,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2011-08-20-reading-barnsley,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2011-08-27-middlesbrough-coventry,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-08-27-millwall-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-09-10-cardiff-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-09-10-west-ham-portsmouth,1,Halbzeit stimmt,1:1,1:1,0
E1-1112-2011-09-17-reading-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-09-24-middlesbrough-ipswich,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-09-24-west-ham-peterboro,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-09-27-brighton-crystal-palace,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-09-27-west-ham-ipswich,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-10-01-leicester-derby,0,Halbzeit stimmt,2:0,2:0,0
E1-1112-2011-10-01-southampton-watford,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-10-18-blackpool-doncaster,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2011-10-18-leeds-coventry,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-10-19-leicester-watford,0,Halbzeit stimmt,2:0,2:0,0
E1-1112-2011-10-22-cardiff-barnsley,0,Halbzeit stimmt,3:1,3:1,0
E1-1112-2011-11-01-millwall-coventry,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-11-01-southampton-peterboro,0,Halbzeit stimmt,2:0,2:0,0
E1-1112-2011-11-01-west-ham-bristol-city,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-11-19-southampton-brighton,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-11-20-leicester-crystal-palace,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-11-26-leeds-barnsley,1,Halbzeit stimmt,0:2,0:2,0
E1-1112-2011-11-26-west-ham-derby,1,Halbzeit stimmt,1:1,1:1,0
E1-1112-2011-11-29-southampton-hull,0,Halbzeit stimmt,0:1,0:1,0
E1-1112-2011-12-03-west-ham-burnley,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-12-10-birmingham-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-12-10-leicester-peterboro,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-12-10-southampton-blackpool,0,Halbzeit stimmt,1:1,1:1,0
E1-1112-2011-12-17-west-ham-barnsley,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-12-26-leicester-ipswich,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2011-12-26-southampton-crystal-palace,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2011-12-30-southampton-bristol-city,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-12-31-middlesbrough-peterboro,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2011-12-31-reading-ipswich,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-01-02-west-ham-coventry,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-01-11-birmingham-ipswich,0,Halbzeit stimmt,1:1,1:1,0
E1-1112-2012-01-14-leicester-barnsley,1,Halbzeit stimmt,1:2,1:2,0
E1-1112-2012-01-21-birmingham-watford,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-01-21-blackpool-crystal-palace,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2012-01-21-west-ham-nott-m-forest,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-01-31-blackpool-coventry,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-01-31-hull-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-02-04-west-ham-millwall,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-02-07-birmingham-portsmouth,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-02-11-reading-coventry,0,Halbzeit stimmt,2:0,2:0,0
E1-1112-2012-02-14-cardiff-peterboro,0,Halbzeit stimmt,3:0,3:0,0
E1-1112-2012-02-18-leeds-doncaster,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2012-02-18-southampton-derby,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-02-25-birmingham-nott-m-forest,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2012-02-25-west-ham-crystal-palace,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-03-03-birmingham-derby,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-03-03-leicester-coventry,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-03-06-middlesbrough-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-03-06-reading-portsmouth,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-03-06-southampton-ipswich,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-03-07-west-ham-watford,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-03-10-brighton-portsmouth,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-03-10-southampton-barnsley,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-03-10-west-ham-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-03-21-cardiff-coventry,0,Halbzeit stimmt,1:0,1:0,1
E1-1112-2012-03-24-middlesbrough-bristol-city,1,Halbzeit stimmt,0:1,0:1,0
E1-1112-2012-03-24-southampton-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-03-31-ipswich-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-04-06-reading-leeds,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-04-07-birmingham-crystal-palace,0,Halbzeit stimmt,3:1,3:1,0
E1-1112-2012-04-07-leicester-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-04-07-southampton-portsmouth,0,Halbzeit stimmt,1:1,1:1,0
E1-1112-2012-04-09-blackpool-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-04-09-cardiff-watford,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-04-14-birmingham-bristol-city,1,Halbzeit stimmt,1:2,1:2,0
E1-1112-2012-04-14-west-ham-brighton,0,Halbzeit stimmt,3:0,3:0,0
E1-1112-2012-04-17-cardiff-derby,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-04-17-hull-barnsley,0,Halbzeit stimmt,2:0,2:0,0
E1-1112-2012-04-17-leicester-burnley,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-04-17-middlesbrough-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-04-17-reading-nott-m-forest,0,Halbzeit stimmt,0:0,0:0,0
E1-1112-2012-04-21-blackpool-burnley,0,Halbzeit stimmt,1:0,1:0,0
E1-1112-2012-04-21-reading-crystal-palace,1,Halbzeit stimmt,1:1,1:1,0
E1-1112-2012-04-28-southampton-coventry,0,Halbzeit stimmt,2:0,2:0,0
E1-1112-2012-04-28-west-ham-hull,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2012-08-18-leicester-peterboro,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2012-08-21-wolves-barnsley,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2012-08-25-wolves-derby,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2012-09-01-birmingham-peterboro,0,Halbzeit stimmt,1:0,1:0,1
E1-1213-2012-09-18-blackburn-barnsley,1,Halbzeit stimmt,1:1,1:1,0
E1-1213-2012-09-22-birmingham-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2012-09-24-blackpool-huddersfield,1,Halbzeit stimmt,1:2,1:2,0
E1-1213-2012-09-29-bolton-crystal-palace,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2012-09-29-hull-peterboro,1,Halbzeit stimmt,0:2,0:2,0
E1-1213-2012-10-02-brighton-ipswich,1,Halbzeit stimmt,0:1,0:1,0
E1-1213-2012-10-06-blackpool-charlton,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2012-10-06-leicester-bristol-city,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2012-10-20-bolton-bristol-city,1,Halbzeit stimmt,1:2,1:2,0
E1-1213-2012-10-23-cardiff-watford,1,Halbzeit stimmt,0:1,0:1,0
E1-1213-2012-10-27-leicester-crystal-palace,1,Halbzeit stimmt,0:2,0:2,0
E1-1213-2012-11-06-brighton-peterboro,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2012-11-17-bolton-barnsley,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2012-11-17-leicester-ipswich,0,Halbzeit stimmt,4:0,4:0,0
E1-1213-2012-11-24-middlesbrough-bristol-city,1,Halbzeit stimmt,1:1,1:1,0
E1-1213-2012-11-27-brighton-bristol-city,0,Halbzeit stimmt,2:0,2:0,0
E1-1213-2012-12-01-leicester-derby,0,Halbzeit stimmt,2:1,2:1,0
E1-1213-2012-12-02-cardiff-sheffield-weds,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2012-12-08-leicester-barnsley,0,Halbzeit stimmt,1:2,1:2,0
E1-1213-2012-12-15-cardiff-peterboro,1,Halbzeit stimmt,0:1,0:1,0
E1-1213-2012-12-22-crystal-palace-huddersfield,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-01-01-leicester-huddersfield,0,Halbzeit stimmt,3:0,3:0,0
E1-1213-2013-01-01-millwall-bristol-city,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-01-12-cardiff-ipswich,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-01-12-hull-sheffield-weds,1,Halbzeit stimmt,0:1,0:1,0
E1-1213-2013-01-18-leicester-middlesbrough,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-01-19-watford-huddersfield,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-01-31-leicester-wolves,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-02-02-blackburn-bristol-city,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-02-02-blackpool-barnsley,1,Halbzeit stimmt,0:1,0:1,0
E1-1213-2013-02-16-cardiff-bristol-city,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-02-19-crystal-palace-bristol-city,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-02-19-leicester-charlton,1,Halbzeit stimmt,0:1,0:1,0
E1-1213-2013-02-19-nott-m-forest-huddersfield,1,Halbzeit stimmt,4:1,4:1,0
E1-1213-2013-02-26-bolton-peterboro,0,Halbzeit stimmt,1:0,1:0,0
E1-1213-2013-02-26-leicester-blackburn,0,Halbzeit stimmt,2:0,2:0,0
E1-1213-2013-03-02-blackpool-bristol-city,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-03-02-brighton-huddersfield,0,Halbzeit stimmt,1:1,1:1,0
E1-1213-2013-03-02-hull-birmingham,0,Halbzeit stimmt,3:0,3:0,0
E1-1213-2013-03-05-cardiff-derby,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-03-05-leicester-leeds,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-03-05-watford-sheffield-weds,1,Halbzeit stimmt,0:1,0:1,0
E1-1213-2013-03-09-leicester-sheffield-weds,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-03-29-leicester-millwall,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-04-09-cardiff-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-04-12-leicester-birmingham,0,Halbzeit stimmt,1:0,1:0,1
E1-1213-2013-04-16-cardiff-charlton,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-04-19-hull-bristol-city,0,Halbzeit stimmt,0:0,0:0,0
E1-1213-2013-05-04-bolton-blackpool,1,Halbzeit stimmt,2:2,2:2,0
E1-1213-2013-05-04-watford-leeds,0,Halbzeit stimmt,1:1,1:1,0
E1-1314-2013-08-10-watford-bournemouth,0,Halbzeit stimmt,1:1,1:1,0
E1-1314-2013-08-11-leicester-leeds,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-08-17-burnley-yeovil,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-08-20-wigan-doncaster,1,Halbzeit stimmt,0:2,0:2,0
E1-1314-2013-08-24-leicester-birmingham,1,Halbzeit stimmt,0:1,0:1,0
E1-1314-2013-09-14-nott-m-forest-barnsley,0,Halbzeit stimmt,2:1,2:1,1
E1-1314-2013-09-14-qpr-birmingham,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-09-14-watford-charlton,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-09-17-ipswich-yeovil,0,Halbzeit stimmt,0:1,0:1,0
E1-1314-2013-09-17-watford-doncaster,0,Halbzeit stimmt,1:1,1:1,0
E1-1314-2013-09-28-bolton-yeovil,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-09-28-leicester-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-10-01-brighton-sheffield-weds,0,Halbzeit stimmt,0:1,0:1,0
E1-1314-2013-10-05-middlesbrough-yeovil,1,Halbzeit stimmt,2:1,2:1,0
E1-1314-2013-10-05-qpr-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-10-19-leicester-huddersfield,0,Halbzeit stimmt,2:0,2:0,1
E1-1314-2013-10-19-nott-m-forest-bournemouth,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-10-19-reading-doncaster,0,Halbzeit stimmt,2:1,2:1,0
E1-1314-2013-10-25-middlesbrough-doncaster,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2013-10-26-leicester-bournemouth,0,Halbzeit stimmt,1:1,1:1,0
E1-1314-2013-10-26-reading-millwall,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-11-01-ipswich-barnsley,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-11-02-leeds-yeovil,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-11-09-burnley-bournemouth,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-11-23-qpr-charlton,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-11-26-charlton-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-11-30-leicester-millwall,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-11-30-watford-yeovil,0,Halbzeit stimmt,0:1,0:1,0
E1-1314-2013-12-03-birmingham-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-12-03-brighton-barnsley,0,Halbzeit stimmt,0:1,0:1,0
E1-1314-2013-12-03-qpr-bournemouth,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-12-07-bolton-doncaster,0,Endstand weicht ab,1:0,2:0,0
E1-1314-2013-12-07-burnley-barnsley,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-12-07-qpr-blackburn,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2013-12-14-watford-sheffield-weds,1,Halbzeit stimmt,0:1,0:1,0
E1-1314-2013-12-21-derby-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-12-26-leicester-reading,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2013-12-26-watford-millwall,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-01-01-qpr-doncaster,0,Halbzeit stimmt,0:1,0:1,0
E1-1314-2014-01-11-blackburn-doncaster,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2014-01-18-birmingham-yeovil,1,Halbzeit stimmt,0:2,0:2,0
E1-1314-2014-01-18-qpr-huddersfield,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-01-28-derby-yeovil,0,Endstand weicht ab,0:0,0:2,0
E1-1314-2014-01-28-qpr-bolton,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2014-02-01-blackburn-blackpool,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2014-02-01-wigan-charlton,1,Halbzeit stimmt,0:1,0:1,0
E1-1314-2014-02-02-nott-m-forest-yeovil,0,Halbzeit stimmt,2:1,2:1,1
E1-1314-2014-02-08-brighton-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-02-08-burnley-millwall,1,Halbzeit stimmt,2:1,2:1,0
E1-1314-2014-02-08-leicester-watford,1,Halbzeit stimmt,1:2,1:2,0
E1-1314-2014-02-11-watford-birmingham,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2014-02-18-wigan-barnsley,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-02-22-leicester-ipswich,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-03-01-bournemouth-doncaster,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-03-01-leicester-charlton,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2014-03-01-reading-yeovil,1,Halbzeit stimmt,0:1,0:1,0
E1-1314-2014-03-08-derby-millwall,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-03-12-wigan-sheffield-weds,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-03-15-burnley-leeds,1,Halbzeit stimmt,1:1,1:1,1
E1-1314-2014-03-15-leicester-blackpool,0,Halbzeit stimmt,0:1,0:1,0
E1-1314-2014-03-15-nott-m-forest-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-03-15-qpr-yeovil,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2014-03-15-watford-barnsley,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-03-18-wigan-yeovil,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-03-25-burnley-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-03-25-leicester-yeovil,1,Halbzeit stimmt,0:1,0:1,0
E1-1314-2014-03-25-reading-barnsley,1,Halbzeit stimmt,1:1,1:1,0
E1-1314-2014-03-29-derby-charlton,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-03-29-qpr-blackpool,1,Halbzeit stimmt,0:1,0:1,0
E1-1314-2014-04-04-leicester-sheffield-weds,0,Halbzeit stimmt,1:1,1:1,0
E1-1314-2014-04-05-nott-m-forest-millwall,1,Halbzeit stimmt,0:2,0:2,0
E1-1314-2014-04-05-wigan-leeds,0,Halbzeit stimmt,1:0,1:0,0
E1-1314-2014-04-08-watford-leeds,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-04-08-wigan-millwall,1,Halbzeit stimmt,0:1,0:1,0
E1-1314-2014-04-12-brighton-charlton,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-04-12-derby-huddersfield,1,Halbzeit stimmt,1:1,1:1,0
E1-1314-2014-04-12-ipswich-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-04-18-blackburn-yeovil,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-04-21-brighton-blackpool,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-04-21-derby-barnsley,0,Halbzeit stimmt,2:0,2:0,0
E1-1314-2014-04-25-brighton-yeovil,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-04-26-wigan-blackpool,0,Halbzeit stimmt,0:0,0:0,0
E1-1314-2014-05-03-leicester-doncaster,0,Halbzeit stimmt,0:0,0:0,0
E1-1415-2014-08-09-derby-rotherham,0,Halbzeit stimmt,0:0,0:0,0
E1-1415-2014-08-09-nott-m-forest-blackpool,0,Halbzeit stimmt,2:0,2:0,0
E1-1415-2014-08-16-cardiff-huddersfield,0,Halbzeit stimmt,2:1,2:1,0
E1-1415-2014-08-23-derby-fulham,0,Halbzeit stimmt,1:0,1:0,0
E1-1415-2014-08-23-watford-leeds,0,Halbzeit stimmt,1:1,1:1,1
E1-1415-2014-08-23-wigan-blackpool,0,Halbzeit stimmt,1:0,1:0,0
E1-1415-2014-08-30-watford-huddersfield,0,Halbzeit stimmt,1:0,1:0,0
E1-1415-2014-08-30-wigan-birmingham,0,Halbzeit stimmt,3:0,3:0,0
E1-1415-2014-09-16-bournemouth-leeds,0,Halbzeit stimmt,1:0,1:0,0
E1-1415-2014-09-17-nott-m-forest-fulham,0,Halbzeit stimmt,2:1,2:1,0
E1-1415-2014-09-20-brighton-blackpool,0,Halbzeit stimmt,0:0,0:0,0
E1-1415-2014-09-20-norwich-birmingham,1,Halbzeit stimmt,0:2,0:2,0
E1-1415-2014-09-20-wolves-bolton,0,Halbzeit stimmt,1:0,1:0,0
E1-1415-2014-09-30-middlesbrough-blackpool,0,Halbzeit stimmt,1:1,1:1,0
E1-1415-2014-09-30-norwich-charlton,0,Halbzeit stimmt,0:0,0:0,0
E1-1415-2014-10-01-wolves-huddersfield,1,Halbzeit stimmt,0:2,0:2,0
E1-1415-2014-10-04-derby-millwall,0,Halbzeit stimmt,0:0,0:0,0
E1-1415-2014-10-04-norwich-rotherham,0,Halbzeit stimmt,0:1,0:1,0
E1-1415-2014-10-18-bournemouth-charlton,0,Halbzeit stimmt,1:0,1:0,0
E1-1415-2014-10-21-norwich-leeds,0,Halbzeit stimmt,0:0,0:0,0
E1-1415-2014-10-24-fulham-charlton,0,Halbzeit stimmt,2:0,2:0,0
E1-1415-2014-10-25-derby-wigan,0,Halbzeit stimmt,1:0,1:0,0
